Iterations;Energies;cond(Ai);cond(Ai-1 @ Ai)
16;521;559.1598091018056;1.5123234061013546
17;521;559.1598274101942;1.51232942806543
18;521;559.1598379153572;1.5123326001441553
19;521;559.1598437535854;1.5123342776679907
20;521;559.1598469200809;1.5123351682674628
21;521;559.1598486064617;1.5123356426078303
22;521;559.1598494920864;1.5123358958565782
23;521;559.159849952253;1.5123360315450118
24;521;559.1598501892913;1.512336104024335
25;521;559.1598503106501;1.512336143005559
26;521;559.1598503724082;1.512336163990695
27;521;559.1598504037104;1.5123361752898068
28;521;559.1598504195696;1.5123361813605896
29;521;559.1598504274833;1.5123361845110863
30;521;559.1598504315037;1.5123361863288345
31;521;559.159850433511;1.5123361872165908
1;522;559.5252542888231;1.236378393200474
2;522;559.4223430534479;1.372038039681023
3;522;559.5127515557419;1.4430724857698958
4;522;559.6049125941909;1.4794567646435013
5;522;559.6578254145068;1.4974127611693537
6;522;559.6904739093752;1.5062734340237214
7;522;559.7032464587128;1.5106411881916164
8;522;559.7092222923214;1.5127598861000298
9;522;559.7123829933814;1.513791521784173
10;522;559.7141754177776;1.5143065049959437
11;522;559.7151455522869;1.5145759738869304
12;522;559.7156067649292;1.5147220507168575
13;522;559.7158212702798;1.5148011095159553
14;522;559.7159321605751;1.5148431418019555
15;522;559.7159946077828;1.5148652248422774
16;522;559.7160304348779;1.5148767907990723
17;522;559.716050691005;1.5148828599417192
18;522;559.7160618945055;1.5148860568134093
19;522;559.7160679674867;1.5148877476837626
20;522;559.716071206021;1.5148886453718318
21;522;559.7160729110605;1.5148891234784478
22;522;559.7160737998736;1.514889378782276
23;522;559.7160742596901;1.51488951539494
24;522;559.7160744960788;1.5148895886181153
25;522;559.7160746170575;1.5148896279084136
26;522;559.7160746787688;1.5148896490165924
27;522;559.7160747101034;1.5148896603676398
28;522;559.7160747260393;1.5148896664668532
29;522;559.7160747340462;1.5148896697522567
30;522;559.716074738078;1.5148896715215798
31;522;559.7160747401889;1.5148896724714966
1;523;559.8209167197978;1.237422769955149
2;523;559.8459564815631;1.3737556943604399
3;523;560.0075803904377;1.4451678998881734
4;523;560.134393065528;1.4817448114498164
5;523;560.2049351862732;1.4998019009176566
6;523;560.2457189440564;1.5087091275964
7;523;560.2632194234702;1.5131017470065908
8;523;560.27151280422;1.5152327517063193
9;523;560.2757696190823;1.5162705308015947
10;523;560.2780629084867;1.5167886774807957
11;523;560.2792716826178;1.517059894482567
12;523;560.2798587028068;1.5172069941547535
13;523;560.280138583663;1.5172866410765031
14;523;560.2802801408387;1.5173289957584994
15;523;560.280355648401;1.5173512501017257
16;523;560.280396647022;1.5173629060842226
17;523;560.2804188307597;1.5173690225484395
18;523;560.280430708911;1.5173722444159354
19;523;560.2804369989965;1.5173739485597382
20;523;560.2804402980962;1.5173748533370743
21;523;560.280442015132;1.5173753352447255
22;523;560.2804429032174;1.5173755925948862
23;523;560.2804433605147;1.517375730311654
24;523;560.2804435950704;1.5173758041274625
25;523;560.2804437150289;1.5173758437465406
26;523;560.2804437762687;1.5173758650305638
27;523;560.2804438075365;1.5173758764717515
28;523;560.2804438234504;1.5173758826245716
29;523;560.2804438315034;1.5173758859385227
30;523;560.2804438356494;1.5173758877213013
31;523;560.2804438377273;1.517375888682601
1;524;560.1110756085035;1.2384372435255273
2;524;560.2726039396703;1.3754242785488502
3;524;560.5088390300599;1.4472034438757135
4;524;560.6716893150813;1.4839674838663206
5;524;560.7605025524073;1.5021226083010912
6;524;560.8097000096145;1.5110750352143494
7;524;560.8320883079368;1.5154918247482874
8;524;560.8427785532103;1.5176348149046506
9;524;560.8481685873298;1.5186786082394708
10;524;560.8509794119504;1.5191998828008195
11;524;560.8524342209769;1.5194728484492699
12;524;560.853150328551;1.5196209779170393
13;524;560.853496951112;1.5197012175513016
14;524;560.8536696675451;1.5197438967459314
15;524;560.853758372329;1.5197663232270007
16;524;560.8538045566546;1.5197780695357086
17;524;560.8538286504199;1.519784233425095
18;524;560.8538411835151;1.519787480316299
19;524;560.8538476761523;1.5197891977477291
20;524;560.8538510264874;1.5197901096179904
21;524;560.8538527498054;1.5197905953296835
22;524;560.8538536341428;1.5197908547254773
23;524;560.8538540870919;1.5197909935464464
24;524;560.8538543187965;1.5197910679613682
25;524;560.8538544373149;1.5197911079025388
26;524;560.8538544978998;1.5197911293605502
27;524;560.8538545288748;1.5197911408978146
28;524;560.8538545446726;1.519791147102612
29;524;560.8538545527969;1.5197911504444164
30;524;560.853854556926;1.5197911522414942
31;524;560.8538545590732;1.51979115321038
1;525;560.3981292449909;1.239420413743384
2;525;560.7040578948723;1.3770416972125534
3;525;561.0179232145416;1.4491766646027258
4;525;561.218011923121;1.4861221555316761
5;525;561.3256435817285;1.504372166066195
6;525;561.3834894796253;1.5133684086761898
7;525;561.4108984223959;1.5178086556998556
8;525;561.4240513856506;1.519963303421693
9;525;561.430605397139;1.5210129804420167
10;525;561.433947595579;1.5215373478408392
11;525;561.4356545481384;1.5218120632720034
12;525;561.4365023857594;1.52196122952028
13;525;561.4369168128818;1.5220420661124208
14;525;561.4371210585398;1.5220850715367529
15;525;561.4372230587769;1.5221076706777665
16;525;561.4372744362421;1.5221195074000504
17;525;561.4373004249837;1.5221257186809916
18;525;561.4373135972785;1.5221289905525268
19;525;561.4373202810542;1.5221307212353898
20;525;561.4373236754166;1.5221316401767278
21;525;561.4373254008638;1.5221321296796477
22;525;561.4373262788727;1.522132391117131
23;525;561.4373267262124;1.5221325310388558
24;525;561.4373269544697;1.5221326060495917
25;525;561.437327071061;1.5221326463131815
26;525;561.4373271307647;1.5221326679466844
27;525;561.4373271613175;1.5221326795770607
28;525;561.4373271770418;1.5221326858354234
29;525;561.437327185111;1.5221326892039906
30;525;561.437327189275;1.5221326910167552
31;525;561.4373271914058;1.5221326919935243
1;526;560.6847184870467;1.240371283455394
2;526;561.1422668026786;1.3786065130578549
3;526;561.5363756143755;1.451085908847659
4;526;561.774705776011;1.488207073222489
5;526;561.9016024009134;1.5065487686508376
6;526;561.9682851091993;1.5155874303231474
7;526;562.0008189467555;1.5200504146398568
8;526;562.0164862697758;1.522216390382328
9;526;562.0242283161142;1.5232718214029894
10;526;562.0281127348859;1.5237992479851135
11;526;562.0300765830046;1.524075715092163
12;526;562.0310581266934;1.5242259250088845
13;526;562.0315411061106;1.5243073622837902
14;526;562.0317771243605;1.52435069511587
15;526;562.0318924780643;1.5243734670259181
16;526;562.0319490489674;1.5243853939798075
17;526;562.0319769202031;1.5243916524587149
18;526;562.0319907201413;1.5243949491667896
19;526;562.0319975869105;1.5243966930105775
20;526;562.0320010203048;1.5243976189710993
21;526;562.0320027449163;1.5243981122362131
22;526;562.0320036150285;1.5243983756983586
23;526;562.0320040558148;1.5243985167131946
24;526;562.0320042800756;1.5243985923148353
25;526;562.032004394533;1.524398632897309
26;526;562.0320044531653;1.5243986547046735
27;526;562.0320044832814;1.5243986664318077
28;526;562.032004498848;1.524398672739835
29;526;562.0320045069078;1.5243986761363075
30;526;562.0320045110695;1.5243986779642893
31;526;562.0320045132291;1.5243986789493182
1;527;560.973716602091;1.2412892706279455
2;527;561.5893488895337;1.3801179681821103
3;527;562.0658818778124;1.452930351442177
4;527;562.3432472217985;1.4902213883525939
5;527;562.4897489153021;1.5086515554925726
6;527;562.5654080237342;1.5177312473226232
7;527;562.603141082548;1.5222162516001216
8;527;562.6213595305463;1.5243932292218598
9;527;562.6303066545985;1.5254542876250645
10;527;562.6347410062774;1.5259847418032164
11;527;562.636965082997;1.526262963174468
12;527;562.6380816160746;1.5264142232320785
13;527;562.6386335696332;1.5264962640903117
14;527;562.6389014730091;1.5265399247489184
15;527;562.6390301968212;1.52656286899666
16;527;562.6390919538163;1.5265748856546801
17;527;562.6391216977197;1.526581190924688
18;527;562.6391361177718;1.526584512205043
19;527;562.6391431628448;1.5265862690523109
20;527;562.6391466324378;1.5265872019395503
21;527;562.639148354622;1.5265876989166183
22;527;562.6391492159589;1.526587964374558
23;527;562.6391496497844;1.5265881064671938
24;527;562.6391498697081;1.5265881826538257
25;527;562.6391499819357;1.5265882235525703
26;527;562.6391500394351;1.5265882455309812
27;527;562.6391500691154;1.5265882573497658
28;527;562.6391500844634;1.5265882637090478
29;527;562.6391500924695;1.5265882671332793
30;527;562.6391500966155;1.5265882689758745
31;527;562.6391500988194;1.5265882699692412
1;528;561.2682174960171;1.2421742179415294
2;528;562.0475847582808;1.3815760022858028
3;528;562.6082657169405;1.4547100191317115
4;528;562.9252403740624;1.4921651838805063
5;528;563.091575735662;1.5106806396547934
6;528;563.1762999371578;1.5198000011299513
7;528;563.219275447577;1.5243063217500048
8;528;563.2400663341144;1.5264939836601532
9;528;563.2502282934682;1.527560547955423
10;528;563.2552170334186;1.528094000630392
11;528;563.2577031994535;1.5283739791851432
12;528;563.2589552898555;1.5285262948832525
13;528;563.2595763046651;1.5286089409360561
14;528;563.2598760714891;1.5286529287845831
15;528;563.2600181393245;1.528676044216504
16;528;563.260085066961;1.5286881496000415
17;528;563.2601166759536;1.5286945009928585
18;528;563.2601317128724;1.5286978464290655
19;528;563.2601389347913;1.5286996160331414
20;528;563.2601424399847;1.5287005557071882
21;528;563.2601441595655;1.5287010563181875
22;528;563.2601450120318;1.528701323731503
23;528;563.2601454388252;1.5287014668798822
24;528;563.2601456544988;1.5287015436360931
25;528;563.2601457643931;1.5287015848453938
26;528;563.2601458208047;1.5287016069921715
27;528;563.2601458500028;1.52870161890201
28;528;563.2601458651782;1.5287016253106815
29;528;563.2601458731061;1.5287016287622623
30;528;563.2601458772849;1.5287016306205061
31;528;563.2601458794626;1.5287016316209785
1;529;561.5715223778444;1.2430263998486946
2;529;562.5194088321493;1.3829812671558215
3;529;563.165483040229;1.4564258102244974
4;529;563.5224125623419;1.494039496745255
5;529;563.7086943061215;1.5126371318344545
6;529;563.8025195948213;1.5217948522409008
7;529;563.8507487080678;1.5263218104407315
8;529;563.8741174156472;1.528519852734444
9;529;563.8854964573895;1.5295918083820679
10;529;563.8910406816932;1.5301282329763526
11;529;563.8937892810155;1.5304099712193349
12;529;563.8951767633188;1.5305633462275998
13;529;563.8958665845076;1.530646597157562
14;529;563.8961980560823;1.5306909101006414
15;529;563.8963533977892;1.5307141946187104
16;529;563.8964254722289;1.5307263871803887
17;529;563.8964589410311;1.530732783690837
18;529;563.8964745954179;1.530736152677556
19;529;563.8964819960747;1.53073793468695
20;529;563.8964855385223;1.530738880950943
21;529;563.8964872565996;1.5307393850858975
22;529;563.8964881009132;1.5307396543936929
23;529;563.8964885210862;1.5307397985649152
24;529;563.8964887327077;1.5307398758756556
25;529;563.8964888404549;1.5307399173850962
26;529;563.8964888958513;1.5307399396945367
27;529;563.8964889245837;1.530739951693464
28;529;563.8964889395774;1.5307399581503072
29;529;563.8964889474992;1.5307399616277158
30;529;563.8964889516675;1.530739963499538
31;529;563.8964889538623;1.5307399645082003
1;530;561.8871249168943;1.2438465275776431
2;530;563.0073996615453;1.3843351378087698
3;530;563.7396151388986;1.4580795101885826
4;530;564.1366089341666;1.495846335995273
5;530;564.3428302343854;1.5145231599240117
6;530;564.445738439541;1.5237180003383917
7;530;564.4991994462448;1.5282649535198196
8;530;564.5251350489704;1.530473090954201
9;530;564.5377257331871;1.531550331788699
10;530;564.5438230986314;1.532089703775829
11;530;564.5468329242418;1.5323732025629133
12;530;564.5483548862159;1.5325276375199024
13;530;564.5491129117819;1.5326114902414834
14;530;564.5494757901091;1.5326561242395451
15;530;564.5496442908463;1.5326795745297357
16;530;564.5497214792265;1.532691852006104
17;530;564.5497568045932;1.5326982922231818
18;530;564.5497730809949;1.5327016839233523
19;530;564.5497806655414;1.532703477859551
20;530;564.5497842491147;1.532704430445097
21;530;564.5497859681624;1.5327049379553621
22;530;564.549786805746;1.532705209077216
23;530;564.5497872201904;1.532705354226801
24;530;564.5497874282474;1.532705432067146
25;530;564.5497875340936;1.5327054738639423
26;530;564.5497875886092;1.5327054963304931
27;530;564.5497876169408;1.532705508413622
28;530;564.5497876318528;1.5327055149166418
29;530;564.5497876397026;1.5327055184195446
30;530;564.5497876439001;1.5327055203046913
31;530;564.549787646134;1.5327055213212921
1;531;562.2186949595454;1.2446357519316047
2;531;563.5142691263445;1.3856397203144792
3;531;564.332860947973;1.4596738032697592
4;531;564.7697862195915;1.4975886966922578
5;531;564.9958178319242;1.5163418841963547
6;531;565.1077355084892;1.5255726998391046
7;531;565.1663732694999;1.530139052838884
8;531;565.1948482624839;1.5323570234747597
9;531;565.2086373372684;1.5334394525624018
10;531;565.2152820049089;1.5339817483209681
11;531;565.2185502753144;1.5342670050460459
12;531;565.2202050494981;1.5344224959826693
13;531;565.2210303275424;1.5345069436257364
14;531;565.221424174456;1.5345518921265693
15;531;565.221605673937;1.5345755033678108
16;531;565.2216879341473;1.534587862629823
17;531;565.2217251145288;1.5345943446570522
18;531;565.2217420213856;1.5345977579663657
19;531;565.2217497981014;1.5345995632011915
20;531;565.2217534287797;1.5346005217577539
21;531;565.2217551526074;1.5346010324503208
22;531;565.2217559857667;1.5346013052794758
23;531;565.2217563957402;1.5346014513508877
24;531;565.2217566009508;1.5346015296896665
25;531;565.2217567052629;1.5346015717577386
26;531;565.2217567590982;1.5346015943711349
27;531;565.2217567871925;1.5346016065347439
28;531;565.2217568019926;1.5346016130818518
29;531;565.2217568098897;1.5346016166076604
30;531;565.2217568141458;1.534601618506664
31;531;565.221756816335;1.5346016195299608
1;532;562.5700608803485;1.2453956642027402
2;532;564.0428505751643;1.386897856460829
3;532;564.9475284069208;1.4612122801681215
4;532;565.4240056794573;1.4992705697206203
5;532;565.6695938800796;1.5180975082236987
6;532;565.7903915732026;1.5273632709081264
7;532;565.8541171738834;1.5319484869471074
8;532;565.885087315261;1.5341760561947744
9;532;565.9000536454544;1.5352635858753658
10;532;565.9072362487713;1.535808780726345
11;532;565.9107585958808;1.536095786888097
12;532;565.9125437565714;1.5362523233235157
13;532;565.9134349848927;1.5363373540877283
14;532;565.9138592217345;1.5363826074376778
15;532;565.9140535139642;1.536406373019456
16;532;565.9141407943968;1.5364188099415386
17;532;565.9141798298145;1.5364253313320713
18;532;565.9141973792662;1.5364287648440738
19;532;565.914205359657;1.5364305805864773
20;532;565.9142090455302;1.536431544672623
21;532;565.9142107792358;1.536432058304674
22;532;565.9142116109697;1.5364323327104992
