Iterations;Energies;cond(Ai);cond(A0 @ Ai)
10;487;545.4443898237956;1.43789832134999
11;487;545.4447784543992;1.4381322409262365
12;487;545.4449960160177;1.4382616371601067
13;487;545.4451211100957;1.438332133624738
14;487;545.4451826890448;1.43836965920368
15;487;545.4452091728762;1.4383893813161348
16;487;545.4452196558876;1.4383997183358934
17;487;545.4452236498246;1.438405149644899
18;487;545.4452251844347;1.4384080156411398
19;487;545.4452258151586;1.438409534761959
20;487;545.4452261089463;1.4384103432054423
21;487;545.445226266937;1.4384107748840547
22;487;545.4452263614521;1.4384110060069475
23;487;545.445226421075;1.4384111300110576
24;487;545.4452264592429;1.4384111966518927
25;487;545.4452264834026;1.4384112325076341
26;487;545.445226498577;1.4384112518176775
27;487;545.4452265079175;1.4384112622233178
28;487;545.44522651359;1.4384112678333654
29;487;545.4452265169735;1.4384112708595271
30;487;545.4452265189661;1.4384112724913125
31;487;545.4452265201687;1.4384112733723655
1;488;544.7999144594453;1.2057895221213348
2;488;545.3196215846215;1.32061588333676
3;488;545.4808578317263;1.3796986641862437
4;488;545.5376736197495;1.4099461137112603
5;488;545.561336282794;1.4246171759795723
6;488;545.5725782650075;1.4319455631368487
7;488;545.579209688972;1.4355127746700544
8;488;545.5828884411462;1.4372420383920574
9;488;545.5845383813213;1.4380896659603362
10;488;545.5851950957311;1.4385218154782653
11;488;545.5854635810188;1.438754621383899
12;488;545.5856017935286;1.4388832371951727
13;488;545.5856759997628;1.438953311360728
14;488;545.5857105620648;1.4389906434714155
15;488;545.5857245558591;1.4390102852312587
16;488;545.5857296940612;1.4390205905810627
17;488;545.5857314824182;1.4390260096276173
18;488;545.5857321135778;1.4390288707828696
19;488;545.5857323673199;1.439030387860118
20;488;545.5857324968018;1.4390311953390067
21;488;545.5857325783062;1.4390316265009848
22;488;545.5857326344191;1.439031857318447
23;488;545.5857326734363;1.4390319811321777
24;488;545.5857326997918;1.4390320476519385
25;488;545.5857327171605;1.4390320834308217
26;488;545.5857327282761;1.4390321026932362
27;488;545.5857327351761;1.439032113068895
28;488;545.5857327394391;1.4390321186606942
29;488;545.5857327419336;1.4390321216763047
30;488;545.585732743456;1.4390321233015406
31;488;545.585732744356;1.4390321241790227
1;489;545.1105345148937;1.2060300712996288
2;489;545.5600329706981;1.3210749446727874
3;489;545.6827458315948;1.3802961840098005
4;489;545.7219767399177;1.4106168039097584
5;489;545.7363044990788;1.425327326980956
6;489;545.7435916985743;1.4326759463818073
7;489;545.747543029293;1.4362526708422798
8;489;545.7498763579983;1.4379857095584612
9;489;545.7509112817565;1.4388341634290402
10;489;545.7513120141568;1.4392657676917808
11;489;545.7514590820791;1.4394976565033584
12;489;545.7515173838988;1.4396255279455896
13;489;545.7515404354536;1.4396951547044796
14;489;545.7515478093618;1.4397322563463366
15;489;545.751549187392;1.4397517868186653
16;489;545.7515488919797;1.4397620390276633
17;489;545.7515484158014;1.4397674322379064
18;489;545.7515481063216;1.439770280430788
19;489;545.7515479605469;1.4397717907764334
20;489;545.751547912373;1.4397725946484259
21;489;545.7515479096666;1.4397730238311794
22;489;545.7515479230157;1.4397732535424714
23;489;545.75154793885;1.43977337673232
24;489;545.7515479521567;1.4397734428981825
25;489;545.7515479618596;1.4397734784761775
26;489;545.7515479684528;1.4397734976232666
27;489;545.7515479727261;1.4397735079344838
28;489;545.751547975366;1.4397735134890137
29;489;545.7515479770273;1.439773516483813
30;489;545.7515479779227;1.4397735180973619
31;489;545.7515479784888;1.4397735189682772
1;490;545.4513994801604;1.20632140022075
2;490;545.8265919826946;1.3216174913644005
3;490;545.9096623938871;1.3809953705212747
4;490;545.9309399275782;1.411398388864232
5;490;545.9357949053347;1.4261535487444823
6;490;545.9390867974555;1.433524731143107
7;490;545.9403482343181;1.4371124207121673
8;490;545.9413321076163;1.4388502349656729
9;490;545.941750855333;1.439700236259241
10;490;545.9418949645459;1.4401317722302351
11;490;545.9419203471193;1.4403630142731974
12;490;545.9418988987213;1.440490266459994
13;490;545.9418710279532;1.4405594900787342
14;490;545.9418513357487;1.4405963702035804
15;490;545.9418401296796;1.4406157866986118
16;490;545.9418343926086;1.4406259809756965
17;490;545.941831634315;1.44063134438153
18;490;545.941830368354;1.4406341769246933
19;490;545.9418298116943;1.4406356788830397
20;490;545.9418295785883;1.440636478184084
21;490;545.9418294871464;1.4406369048431154
22;490;545.9418294550759;1.4406371331511247
23;490;545.941829446199;1.4406372555556108
24;490;545.9418294455542;1.4406373212812775
25;490;545.94182944716;1.4406373566122919
26;490;545.9418294490133;1.4406373756215174
27;490;545.9418294504027;1.4406373858544765
28;490;545.9418294513929;1.4406373913661281
29;490;545.9418294520639;1.4406373943369504
30;490;545.9418294524695;1.440637395936909
31;490;545.9418294526826;1.4406373968002824
1;491;545.8202348206889;1.2066645965798444
2;491;546.1177306833215;1.3222451048744508
3;491;546.1603935329537;1.3817980789594906
4;491;546.1635137712437;1.4122928733166986
5;491;546.1588507172225;1.4270978636873635
6;491;546.1581439081798;1.434493905558879
7;491;546.1567262342955;1.43809390101074
8;491;546.1563667475754;1.4398373199065768
9;491;546.1561727202181;1.4406894422252232
10;491;546.1560615188391;1.4411213136579728
11;491;546.1559659678127;1.441352170509358
12;491;546.1558656666516;1.4414789499088911
13;491;546.1557876201313;1.4415478404002406
14;491;546.1557412911964;1.4415845282395607
15;491;546.1557176990173;1.4416038416950328
16;491;546.1557065991844;1.4416139817060352
17;491;546.1557015863464;1.4416193163523388
18;491;546.1556993716932;1.4416221334458184
19;491;546.1556984053082;1.4416236269920357
20;491;546.1556979864658;1.4416244216629095
21;491;546.1556978054607;1.4416248457546288
22;491;546.155697727252;1.4416250726322786
23;491;546.1556976932362;1.441625194237879
24;491;546.1556976783488;1.441625259516907
25;491;546.1556976717294;1.441625294598549
26;491;546.1556976687111;1.441625313468535
27;491;546.1556976672896;1.441625323624513
28;491;546.155697666624;1.441625329092902
29;491;546.1556976662671;1.4416253320397887
30;491;546.1556976661393;1.4416253336265383
31;491;546.1556976660232;1.4416253344818033
1;492;546.2146980994404;1.207060549813904
2;492;546.4318388168817;1.322959010409904
3;492;546.4336894961449;1.3827056809326868
4;492;546.4186161568902;1.4133017036395514
5;492;546.4044836393704;1.428161714975344
6;492;546.3998120627257;1.4355848914246967
7;492;546.3957466839026;1.4391984788296857
8;492;546.3940600322425;1.4409482427460365
9;492;546.3932611832383;1.44180296795155
10;492;546.3928979451932;1.4422355141245362
11;492;546.3926832409055;1.4424662186556028
12;492;546.3925057283689;1.4425926678670467
13;492;546.3923787730574;1.4426613013691552
14;492;546.392306549567;1.4426978336356082
15;492;546.3922709405733;1.4427170608683446
16;492;546.3922546475035;1.4427271542210507
17;492;546.3922474549355;1.4427324635919239
18;492;546.3922443244322;1.4427352668745277
19;492;546.3922429627519;1.442736752806596
20;492;546.3922423646763;1.442737543250785
21;492;546.3922420970804;1.4427379649860672
22;492;546.3922419741263;1.4427381905464924
23;492;546.3922419157603;1.4427383114157315
24;492;546.3922418869666;1.4427383762830368
25;492;546.3922418722618;1.442738411135087
26;492;546.3922418645261;1.442738429876287
27;492;546.3922418603311;1.4427384399608767
28;492;546.3922418579715;1.442738445389805
29;492;546.3922418566699;1.442738448314505
30;492;546.392241855952;1.4427384498892695
31;492;546.3922418555252;1.4427384507386056
1;493;546.632397312253;1.2075099082611713
2;493;546.7672748398162;1.323760019931116
3;493;546.7282730649941;1.3837190234651864
4;493;546.6951393066818;1.4144257389496215
5;493;546.6716798383933;1.4293459347653765
6;493;546.6631147051584;1.436798499218735
7;493;546.6564536305873;1.4404269309854707
8;493;546.6534660561291;1.4421837283572398
9;493;546.6520748740221;1.4430414795667506
10;493;546.6514648375187;1.4434749908394544
11;493;546.6511337925449;1.4437057466216947
12;493;546.650881451819;1.4438319966284634
13;493;546.65070737191;1.4439004473903165
14;493;546.6506103079594;1.4439368623436146
15;493;546.650563223136;1.4439560222098353
16;493;546.6505419972825;1.4439660781241728
17;493;546.6505327478922;1.4439713667813026
18;493;546.650528759716;1.4439741585555088
19;493;546.6505270306527;1.4439756380611366
20;493;546.6505262671147;1.4439764249033313
21;493;546.6505259198827;1.4439768446154075
22;493;546.6505257557786;1.4439770690396188
23;493;546.650525674841;1.443977189270976
24;493;546.6505256331944;1.4439772537808868
25;493;546.650525611021;1.4439772884320965
26;493;546.6505255987889;1.4439773070625357
27;493;546.6505255919664;1.4439773170850014
28;493;546.650525588075;1.4439773224791643
29;493;546.6505255858611;1.4439773253848374
30;493;546.6505255845724;1.4439773269490563
31;493;546.6505255838274;1.4439773277924537
1;494;547.0709089235556;1.2080130527685466
2;494;547.1223767869224;1.324648496567813
3;494;547.0428478302022;1.3848383977036027
4;494;546.9919568011054;1.4156652246738024
5;494;546.9594059044914;1.4306507160286959
6;494;546.9470554183024;1.438134893973062
7;494;546.9378711913796;1.4417793956063625
8;494;546.9336189122971;1.4435438799968185
9;494;546.931652397077;1.4444050404497621
10;494;546.9308027649652;1.4448397709327936
11;494;546.9303592223431;1.4450707564611236
12;494;546.9300351669889;1.4451969254069743
13;494;546.9298162519009;1.4452652629180274
14;494;546.9296957048348;1.445301597777178
15;494;546.929637852091;1.4453207093423905
16;494;546.9296120424469;1.4453307374890996
17;494;546.929600905815;1.4453360103735726
18;494;546.9295961427388;1.4453387932007424
19;494;546.9295940875336;1.445340267626745
20;494;546.9295931794023;1.445341051584536
21;494;546.9295927632529;1.4453414696603264
22;494;546.9295925636814;1.445341693157954
23;494;546.9295924632343;1.4453418128656965
24;494;546.9295924103759;1.4453418770810942
25;494;546.9295923815303;1.4453419115674893
26;494;546.9295923653718;1.4453419301046284
27;494;546.929592356147;1.4453419400755276
28;494;546.9295923508643;1.4453419454408105
29;494;546.9295923478272;1.4453419483306875
30;494;546.9295923460168;1.4453419498859368
31;494;546.9295923450652;1.445341950724326
1;495;547.5277950863094;1.208570077333725
2;495;547.4954727343885;1.3256243284111677
3;495;547.3761062751558;1.3860635132922405
4;495;547.3079304497787;1.41701976890594
5;495;547.2666147117407;1.4320755877997284
6;495;547.2506235669666;1.4395935676151324
7;495;547.2390091501102;1.4432553380752837
8;495;547.2335382766486;1.4450281360051846
9;495;547.231017912157;1.4458930598614421
10;495;547.2299378504497;1.446329236373677
11;495;547.2293866773371;1.446560609682154
12;495;547.2289947310352;1.4466868038282228
13;495;547.2287337533762;1.4467550921108034
14;495;547.2285913682116;1.4467913820338447
15;495;547.2285236124623;1.4468104637399544
16;495;547.2284936510684;1.4468204736739168
17;495;547.228480840227;1.4468257357574004
18;495;547.2284754081647;1.4468285122508728
19;495;547.2284730801888;1.4468299829851068
20;495;547.2284720548714;1.4468307648032577
21;495;547.2284715841809;1.44683118164514
22;495;547.2284713567252;1.44683140443488
23;495;547.2284712408397;1.4468315237389748
24;495;547.2284711789613;1.446831587724755
25;495;547.2284711446747;1.446831622081041
26;495;547.2284711252125;1.4468316405454082
27;495;547.2284711139906;1.4468316504754068
28;495;547.2284711075207;1.4468316558176106
29;495;547.2284711037473;1.4468316586948733
30;495;547.2284711015175;1.4468316602427957
31;495;547.2284711003118;1.4468316610776082
1;496;548.0006196084898;1.209180773674088
2;496;547.884890666888;1.32668690789324
3;496;547.7267375322201;1.3873934773316798
4;496;547.6419169028823;1.4184883222148732
5;496;547.5922511113325;1.4336193943226778
6;496;547.5727997947613;1.4411733165986933
7;496;547.5588684094024;1.444853525537029
8;496;547.5522348486948;1.4466352396538669
9;496;547.549186572673;1.44750425816435
10;496;547.547887207922;1.4479420862991113
11;496;547.5472342837737;1.4481739888328165
12;496;547.5467789517387;1.4483003040547027
13;496;547.5464791364261;1.448368601807211
14;496;547.5463168226707;1.4484048795810471
15;496;547.5462401714798;1.4484239488999904
16;496;547.5462065646481;1.4484339497997745
17;496;547.5461923313928;1.4484392059123206
18;496;547.5461863564086;1.4484419786304337
19;496;547.5461838197233;1.4484434470421221
20;496;547.5461827103804;1.4484442274574316
21;496;547.5461822025566;1.4484446434646243
22;496;547.5461819565503;1.4484448657635023
23;496;547.5461818302111;1.4484449847825698
24;496;547.5461817620344;1.4484450486032934
25;496;547.546181723778;1.448445082865224
26;496;547.5461817018013;1.4484451012760513
27;496;547.546181689076;1.4484451111755734
28;496;547.5461816816368;1.4484451165010697
29;496;547.546181677243;1.4484451193684553
30;496;547.5461816747652;1.4484451209110794
31;496;547.546181673237;1.4484451217427528
1;497;548.486962320236;1.2098446187327516
2;497;548.2889676229923;1.3278351157029828
3;497;548.0934347169485;1.3888267779241616
4;497;547.9927739284949;1.4200691616994212
5;497;547.9352574212944;1.435280278794825
6;497;547.9125613387712;1.4428722248801877
7;497;547.8964462556371;1.4465720082575309
8;497;547.888715605215;1.4483632180013264
9;497;547.8851697763541;1.4492366429605108
10;497;547.883664191163;1.449676311136341
11;497;547.8829163922879;1.4499088707302576
12;497;547.8824028235892;1.4500353939741737
13;497;547.8820678084429;1.4501037550035585
14;497;547.8818877106592;1.45014005104313
15;497;547.8818032952659;1.450159124363052
16;497;547.8817666125202;1.4501691249187283
17;497;547.8817512407601;1.4501743796667173
18;497;547.8817448654369;1.4501771510680292
19;497;547.881742192813;1.4501786184751302
20;497;547.8817410371755;1.450179398199901
21;497;547.8817405120845;1.4501798137587545
22;497;547.8817402581403;1.4501800357773766
23;497;547.8817401271115;1.4501801546251225
24;497;547.8817400557467;1.4501802183444539
25;497;547.8817400152479;1.4501802525462444
26;497;547.8817399917292;1.4501802709222786
27;497;547.8817399779473;1.4501802808010387
28;497;547.8817399697853;1.4501802861153446
29;497;547.8817399650302;1.4501802889767976
30;497;547.8817399622501;1.4501802905156158
31;497;547.8817399605713;1.4501802913445492
1;498;548.984431603629;1.2105607650036732
2;498;548.7060580766681;1.3290673092382266
3;498;548.474901797821;1.3903612728168073
4;498;548.3593663236352;1.421759880212295
5;498;548.2945787098081;1.4370556726063608
6;498;548.2688871597381;1.44468765281547
7;498;548.2507414295986;1.4484081076790325
8;498;548.2419888548366;1.4502093685521587
9;498;548.2379802151736;1.4510874941091036
10;498;548.2362834412196;1.451529176247225
11;498;548.2354486191309;1.4517625093450823
12;498;548.2348825622355;1.451889319867559
13;498;548.2345163508579;1.4519577935805805
14;498;548.2343208135204;1.4519941360503792
15;498;548.234229866015;1.4520132286674194
16;498;548.2341907265504;1.4520232370459387
17;498;548.2341745243358;1.4520284947844389
18;498;548.2341679035187;1.4520312671983204
19;498;548.2341651739682;1.45203273485609
20;498;548.2341640130435;1.4520335145691374
21;498;548.2341634922923;1.4520339300482934
22;498;548.2341632419312;1.4520341519872884
23;498;548.234163112451;1.4520342707742468
24;498;548.2341630412645;1.4520343344508375
25;498;548.2341630003457;1.4520343686252994
26;498;548.2341629763462;1.4520343869840608
27;498;548.2341629620594;1.452034396852862
28;498;548.2341629535554;1.4520344021612717
29;498;548.2341629484719;1.4520344050179543
30;498;548.234162945546;1.4520344065548894
31;498;548.2341629437683;1.452034407383365
